Reference:  277 apertures in PRDOPSSOC-M-024
Comparison: 277 apertures in pre_delivery

Number of modified apertures 277. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
MIRIFU_4CSLICE02                XIdlVert3               -3.5719               -3.2964        0.275500     7.7130
MIRIFU_4CSLICE02                XIdlVert4                3.5652                3.5428        0.022400     0.6283
MIRIFU_4CSLICE02                YIdlVert1                0.8965                0.8928        0.003700     0.4127
MIRIFU_4CSLICE02                YIdlVert2               -0.2756               -0.2304        0.045200    16.4006
MIRIFU_4CSLICE02                YIdlVert3               -0.9084               -0.8639        0.044500     4.8987
MIRIFU_4CSLICE02                YIdlVert4                0.2456                0.2419        0.003700     1.5065

MIRIFU_4CSLICE03                XIdlVert1                 3.425                3.3852        0.039800     1.1620
MIRIFU_4CSLICE03                XIdlVert2               -3.7031               -3.4693        0.233800     6.3136
MIRIFU_4CSLICE03                XIdlVert3               -3.5838               -3.3498        0.234000     6.5294
MIRIFU_4CSLICE03                XIdlVert4                3.5505                3.5107        0.039800     1.1210
MIRIFU_4CSLICE03                YIdlVert1                0.8847                0.8783        0.006400     0.7234
MIRIFU_4CSLICE03                YIdlVert2               -0.2678                 -0.23        0.037800    14.1150
MIRIFU_4CSLICE03                YIdlVert3               -0.9006               -0.8634        0.037200     4.1306
MIRIFU_4CSLICE03                YIdlVert4                0.2338                0.2274        0.006400     2.7374

MIRIFU_4CSLICE04                XIdlVert1                3.5044                3.4405        0.063900     1.8234
MIRIFU_4CSLICE04                XIdlVert2               -3.6821               -3.4704        0.211700     5.7494
MIRIFU_4CSLICE04                XIdlVert3               -3.5628                -3.351        0.211800     5.9448
MIRIFU_4CSLICE04                XIdlVert4                  3.63                3.5661        0.063900     1.7603
MIRIFU_4CSLICE04                YIdlVert1                 0.888                0.8779        0.010100     1.1374
MIRIFU_4CSLICE04                YIdlVert2               -0.2546                -0.221        0.033600    13.1972
MIRIFU_4CSLICE04                YIdlVert3               -0.8875               -0.8544        0.033100     3.7296
MIRIFU_4CSLICE04                YIdlVert4                0.2369                0.2269        0.010000     4.2212

MIRIFU_4CSLICE05                XIdlVert1                 3.582                3.5418        0.040200     1.1223
MIRIFU_4CSLICE05                XIdlVert2               -3.6287                -3.415        0.213700     5.8892
MIRIFU_4CSLICE05                XIdlVert3               -3.5094               -3.2955        0.213900     6.0951
MIRIFU_4CSLICE05                XIdlVert4                3.7077                3.6674        0.040300     1.0869
MIRIFU_4CSLICE05                YIdlVert1                0.8905                0.8842        0.006300     0.7075
MIRIFU_4CSLICE05                YIdlVert2               -0.2367               -0.2032        0.033500    14.1529
MIRIFU_4CSLICE05                YIdlVert3               -0.8696               -0.8368        0.032800     3.7718
MIRIFU_4CSLICE05                YIdlVert4                0.2392                 0.233        0.006200     2.5920

MIRIFU_4CSLICE06                XIdlVert1                3.6372                3.6453        0.008100     0.2222
MIRIFU_4CSLICE06                XIdlVert2               -3.7387               -3.4615        0.277200     7.4143
MIRIFU_4CSLICE06                XIdlVert3               -3.6195                -3.342        0.277500     7.6668
MIRIFU_4CSLICE06                XIdlVert4                 3.763                3.7711        0.008100     0.2148
MIRIFU_4CSLICE06                YIdlVert1                0.8893                0.8905        0.001200     0.1348
MIRIFU_4CSLICE06                YIdlVert2               -0.2439               -0.2014        0.042500    17.4252
MIRIFU_4CSLICE06                YIdlVert3               -0.8767               -0.8348        0.041900     4.7793
MIRIFU_4CSLICE06                YIdlVert4                0.2379                0.2391        0.001200     0.5019

MIRIFU_4CSLICE07                XIdlVert1                3.6769                3.6492        0.027700     0.7534
MIRIFU_4CSLICE07                XIdlVert2               -3.7165               -3.4263        0.290200     7.8084
MIRIFU_4CSLICE07                XIdlVert3               -3.5973               -3.3068        0.290500     8.0755
MIRIFU_4CSLICE07                XIdlVert4                3.8027                 3.775        0.027700     0.7284
MIRIFU_4CSLICE07                YIdlVert1                0.8854                0.8812        0.004200     0.4744
MIRIFU_4CSLICE07                YIdlVert2               -0.2308                -0.187        0.043800    18.9775
MIRIFU_4CSLICE07                YIdlVert3               -0.8636               -0.8205        0.043100     4.9907
MIRIFU_4CSLICE07                YIdlVert4                0.2338                0.2297        0.004100     1.7536

MIRIFU_4CSLICE08                XIdlVert1                3.5559                3.4688        0.087100     2.4495
MIRIFU_4CSLICE08                XIdlVert2               -3.7102               -3.4403        0.269900     7.2745
MIRIFU_4CSLICE08                XIdlVert3               -3.5909               -3.3208        0.270100     7.5218
MIRIFU_4CSLICE08                XIdlVert4                3.6816                3.5944        0.087200     2.3685
MIRIFU_4CSLICE08                YIdlVert1                0.8575                0.8446        0.012900     1.5044
MIRIFU_4CSLICE08                YIdlVert2               -0.2201               -0.1801        0.040000    18.1736
MIRIFU_4CSLICE08                YIdlVert3               -0.8529               -0.8135        0.039400     4.6195
MIRIFU_4CSLICE08                YIdlVert4                0.2063                0.1936        0.012700     6.1561

MIRIFU_4CSLICE09                XIdlVert1                3.5811                3.5072        0.073900     2.0636
MIRIFU_4CSLICE09                XIdlVert2               -3.6762               -3.4547        0.221500     6.0252
MIRIFU_4CSLICE09                XIdlVert3               -3.5569               -3.3352        0.221700     6.2330
MIRIFU_4CSLICE09                XIdlVert4                3.7068                3.6328        0.074000     1.9963
MIRIFU_4CSLICE09                YIdlVert1                0.8515                0.8407        0.010800     1.2683
MIRIFU_4CSLICE09                YIdlVert2               -0.2055               -0.1732        0.032300    15.7178
MIRIFU_4CSLICE09                YIdlVert3               -0.8383               -0.8067        0.031600     3.7695
MIRIFU_4CSLICE09                YIdlVert4                0.2002                0.1896        0.010600     5.2947

MIRIFU_4CSLICE10                XIdlVert1                3.6135                3.5776        0.035900     0.9935
MIRIFU_4CSLICE10                XIdlVert2               -3.6344               -3.3558        0.278600     7.6656
MIRIFU_4CSLICE10                XIdlVert3               -3.5151               -3.2363        0.278800     7.9315
MIRIFU_4CSLICE10                XIdlVert4                3.7392                3.7033        0.035900     0.9601
MIRIFU_4CSLICE10                YIdlVert1                0.8465                0.8414        0.005100     0.6025
MIRIFU_4CSLICE10                YIdlVert2               -0.1898                 -0.15        0.039800    20.9694
MIRIFU_4CSLICE10                YIdlVert3               -0.8228               -0.7837        0.039100     4.7521
MIRIFU_4CSLICE10                YIdlVert4                0.1951                0.1901        0.005000     2.5628

MIRIFU_4CSLICE11                XIdlVert1                3.6418                3.6179        0.023900     0.6563
MIRIFU_4CSLICE11                XIdlVert2               -3.6695               -3.4696        0.199900     5.4476
MIRIFU_4CSLICE11                XIdlVert3               -3.5502               -3.3501        0.200100     5.6363
MIRIFU_4CSLICE11                XIdlVert4                3.7675                3.7436        0.023900     0.6344
MIRIFU_4CSLICE11                YIdlVert1                0.8407                0.8373        0.003400     0.4044
MIRIFU_4CSLICE11                YIdlVert2               -0.1853               -0.1573        0.028000    15.1106
MIRIFU_4CSLICE11                YIdlVert3               -0.8182               -0.7907        0.027500     3.3610
MIRIFU_4CSLICE11                YIdlVert4                0.1892                 0.186        0.003200     1.6913

MIRIFU_4CSLICE12                XIdlVert1                3.5732                3.5816        0.008400     0.2345
MIRIFU_4CSLICE12                XIdlVert2               -3.7318               -3.5886        0.143200     3.8373
MIRIFU_4CSLICE12                XIdlVert3               -3.6125               -3.4692        0.143300     3.9668
MIRIFU_4CSLICE12                XIdlVert4                3.6989                3.7073        0.008400     0.2266
MIRIFU_4CSLICE12                YIdlVert1                0.8215                0.8226        0.001100     0.1337
MIRIFU_4CSLICE12                YIdlVert2               -0.1843               -0.1646        0.019700    10.6891
